file_name,image_id,direction,diagonal_type,angle_deg,elongation_ratio,fragment_agreement,num_annotations,source,note
CRACK500_20160330_170014_641_361_jpg.rf.KVv0lFBOMSSExJvXYmIc.jpg,565,Mixed,,63.78,1.581,1.0,1,pca,
CRACK500_20160328_153357_1_721_jpg.rf.KAchZinq59ZPIpfWOI2b.jpg,566,Horizontal,,174.78,88.533,0.96,2,pca,
CFD_094_jpg.rf.KDpf2AFt3pljh9nTw8Qs.jpg,567,Horizontal,,0.15,213.249,1.0,1,pca,
DeepCrack_11157_jpg.rf.KVfBB01WV5ESJkK9B8a8.jpg,568,Mixed,,64.71,2.696,0.387,3,pca,
CRACK500_20160222_164000_1_361_jpg.rf.NJSRKOmkX5eQrBZ1UiNK.jpg,569,Mixed,,171.25,1.459,0.33,8,pca,
CRACK500_20160222_164141_1_721_jpg.rf.KNJpxWN0gtCYQs7g6D4q.jpg,570,Vertical,,87.77,2.176,0.724,4,pca,
CFD_074_jpg.rf.KIsvJRF1DWMpi5ZuZRPe.jpg,571,Mixed,,40.9,7.4,0.383,4,pca,
CRACK500_20160222_165402_1281_361_jpg.rf.KevhddLLBnqGtquR9WGx.jpg,572,Vertical,,97.0,47.944,0.997,2,pca,
CRACK500_20160222_163940_641_1081_jpg.rf.JzI72r8CBkCnAjOMSxaf.jpg,573,Vertical,,86.95,2.58,0.878,3,pca,
CRACK500_20160222_081031_1921_361_jpg.rf.KbNPWWDM4SRYFMxVBaG8.jpg,574,Horizontal,,6.61,12.09,1.0,1,pca,
CRACK500_20160222_115224_1921_1081_jpg.rf.KWIB0zjFnirSS3x9gQZK.jpg,575,Vertical,,74.32,55.534,1.0,1,pca,
GAPS384_train_1283_541_1_jpg.rf.Kewcvn644xcnnlk5GKcT.jpg,576,Vertical,,82.34,17.408,1.0,1,pca,
CRACK500_20160222_165037_1921_721_jpg.rf.b1915ZnouNFG1Pc5fRKy.jpg,577,Diagonal,/,142.28,16.618,1.0,1,pca,
CRACK500_20160330_170256_1_1_jpg.rf.aWYgYRZBVFiaRNpkWDKZ.jpg,578,Vertical,,72.12,2.681,0.536,2,pca,
CRACK500_20160405_171716_641_721_jpg.rf.aXsLa62JijV0k1qUmNJD.jpg,579,Horizontal,,19.63,1.93,0.513,2,pca,
CRACK500_20160222_115738_1281_1_jpg.rf.KkU4XwczroB4QnpddXMD.jpg,580,Vertical,,91.22,429.293,1.0,2,pca,
CRACK500_20160222_115833_641_361_jpg.rf.as2B0G3sZBjNmO1l56L7.jpg,581,Diagonal,\,60.93,46.711,0.923,3,pca,
CRACK500_20160306_104522_641_361_jpg.rf.bEqQDErmXuo9KJhaqJIh.jpg,582,Horizontal,,4.6,26.06,1.0,1,pca,
cracktree200_6271_jpg.rf.bCz8mIi3QKjDsv7TNbxL.jpg,583,Diagonal,\,63.39,2.914,1.0,1,pca,
DeepCrack_IMG13-6_jpg.rf.b2YHlZmd5Un34uMKHoDo.jpg,584,Horizontal,,1.29,362.768,1.0,1,pca,
CRACK500_20160326_150337_641_361_jpg.rf.bGTXPEqYM1X5Fm6kfx9V.jpg,585,Horizontal,,163.06,11.794,1.0,1,pca,
CRACK500_20160222_164825_641_721_jpg.rf.bm2u94ZEiJ6czFK0VhS0.jpg,586,Diagonal,/,125.46,42.432,1.0,1,pca,
CRACK500_20160222_164920_641_1_jpg.rf.KjRIO93ErnJuXtaPc7EG.jpg,587,Vertical,,88.31,134.421,1.0,1,pca,
CRACK500_20160222_115620_641_721_jpg.rf.KdHanU4Jy4aVO44QyG1t.jpg,588,Vertical,,84.93,507.744,1.0,1,pca,
CRACK500_20160222_164822_641_361_jpg.rf.bRMnLtuDDVoe3swDwZka.jpg,589,Vertical,,90.56,266.478,1.0,1,pca,
CRACK500_20160326_141812_641_721_jpg.rf.bolIJI2hGjqC28AwaZkd.jpg,590,Horizontal,,8.93,19.084,1.0,1,pca,
CRACK500_20160405_172908_1_1_jpg.rf.Kdiu8tBGHwpMBNomLfSe.jpg,591,Diagonal,\,23.85,10.177,1.0,1,pca,
CRACK500_20160222_165909_1281_361_jpg.rf.c0VahOjMgL7udPC4PZY6.jpg,592,Horizontal,,13.23,216.591,1.0,1,pca,
CRACK500_20160328_153524_1281_361_jpg.rf.bmQrPYDkLiS4K7EBSmA1.jpg,593,Horizontal,,4.65,5.225,1.0,1,pca,
CRACK500_20160222_165031_641_721_jpg.rf.KfbhFy68UcCnQ1wUVZK8.jpg,594,Vertical,,95.06,38.413,1.0,1,pca,
CRACK500_20160330_170501_1281_721_jpg.rf.KnYuWeSh0zxNRdR89XIb.jpg,595,Horizontal,,2.75,12.894,1.0,1,pca,
GAPS384_train_0670_541_641_jpg.rf.cQYTpynsQoGYba7DSfAb.jpg,596,Horizontal,,5.01,7.437,1.0,1,pca,
CRACK500_20160316_143603_1921_1_jpg.rf.bQVs35Ydm97mZ2ZGBeER.jpg,597,Vertical,,110.67,2.343,1.0,1,pca,
CRACK500_20160222_163940_1_361_jpg.rf.c5kuxrvKLttZcRdH5jPD.jpg,598,Mixed,,88.97,1.624,0.934,10,pca,
CFD_104_jpg.rf.cHS1Ay9PdMXfgWy9Ga9W.jpg,599,Horizontal,,178.13,110.124,0.936,2,pca,
CFD_022_jpg.rf.xPO2ld2CEIkzqWrHPSw4.jpg,600,Mixed,,23.65,3.473,0.21,2,pca,
CRACK500_20160329_104120_1281_361_jpg.rf.cU9MgMSYt6MxrmfP2dhR.jpg,601,Horizontal,,2.9,5.755,1.0,1,pca,
CRACK500_20160307_163342_1281_361_jpg.rf.xHIxhkauXVoF4fXIfIa0.jpg,602,Vertical,,96.25,29.551,1.0,1,pca,
CRACK500_20160222_115858_641_361_jpg.rf.cYTYFqOPnaE5b5iCq1G6.jpg,603,Vertical,,84.88,7.569,0.815,8,pca,
CFD_083_jpg.rf.xQclW9n92NmOBiPFywlg.jpg,604,Diagonal,\,31.97,18.643,1.0,1,pca,
CRACK500_20160329_094512_1281_1081_jpg.rf.b9ZqzzHhB1uScgORkSe3.jpg,605,Vertical,,89.32,18.973,1.0,1,pca,
CRACK500_20160222_164141_1_1_jpg.rf.bI2tJm9womYSHrSxhVwY.jpg,606,Mixed,,161.84,1.686,0.047,10,pca,
